mi,count_order
0.001248318631131131,3763.156900154647
0.001248318631131131,3763.722171617088
0.001248318631131131,3769.203896431477
0.001248318631131131,3759.41600938982
0.001248318631131131,3797.651608209196
0.001248318631131131,3777.025679057944
0.001248318631131131,3769.973143992725
0.001248318631131131,3769.929911355264
0.001248318631131131,3773.106239458434
0.001248318631131131,3758.383708682301
0.001248318631131131,3732.5062456276014
0.001248318631131131,3773.9352761718724
0.001248318631131131,3764.96914407921
0.001248318631131131,3751.973291520797
0.001248318631131131,3747.654825064538
0.001248318631131131,3736.20649875444
0.001248318631131131,3754.3498830955955
0.001248318631131131,3760.690704259829
0.001248318631131131,3765.6449738809583
0.001248318631131131,3766.264238820731
0.001248318631131131,3791.123735091897
0.001248318631131131,3736.292414909335
0.001248318631131131,3758.77504593794
0.001248318631131131,3749.6824873800538
0.001248318631131131,3773.1050668529633
0.001248318631131131,3753.9288725943006
0.001248318631131131,3776.350937360398
0.001248318631131131,3774.3080776882407
0.001248318631131131,3826.7847742359554
0.001248318631131131,3762.866418529146
0.001248318631131131,3764.6795939593544
0.001248318631131131,3759.730920899886
0.001248318631131131,3758.194442951767
0.001248318631131131,3764.0699562784175
0.001248318631131131,3765.7464298750147
0.001248318631131131,3756.9959882295675
0.001248318631131131,3768.9209529628415
0.001248318631131131,3766.984716769805
0.001248318631131131,3772.1220480572842
0.001248318631131131,3774.2184651689313
0.001248318631131131,3772.717991780935
0.001248318631131131,3761.0025267686383
0.001248318631131131,3766.2070931603253
0.001248318631131131,3776.3395643254785
0.001248318631131131,3751.928154467685
0.001248318631131131,3809.26705595487
0.001248318631131131,3766.629598112582
0.001248318631131131,3768.0709939030357
0.001248318631131131,3755.7134595043135
0.001248318631131131,3765.512879049245
0.001248318631131131,3807.984175450573
0.001248318631131131,3744.4431786271725
0.001248318631131131,3758.544079915834
0.001248318631131131,3755.7672210387504
0.001248318631131131,3759.3591189576223
0.001248318631131131,3769.5423819055163
0.001248318631131131,3763.3456379807585
0.001248318631131131,3767.3082971900913
0.001248318631131131,3763.975562686835
0.001248318631131131,3759.679734517956
0.001248318631131131,3789.8095601261703
0.001248318631131131,3746.655945242841
0.001248318631131131,3753.0233649030197
0.001248318631131131,3763.0031706504037
0.001248318631131131,3756.543501154494
0.001248318631131131,3749.9506576686717
0.001248318631131131,3760.023839979377
0.001248318631131131,3762.4677993705923
0.001248318631131131,3769.6583415836585
0.001248318631131131,3764.8389093979963
0.001248318631131131,3767.9800398229654
0.001248318631131131,3756.589976673381
0.001248318631131131,3769.1985559580826
0.001248318631131131,3777.7927254937517
0.001248318631131131,3774.0902738807445
0.001248318631131131,3761.5713689231357
0.001248318631131131,3760.796878950406
0.001248318631131131,3764.17000084804
0.001248318631131131,3763.9816299264653
0.001248318631131131,3763.8189187269013
0.001248318631131131,3757.3650793932916
0.001248318631131131,3766.50110862878
0.001248318631131131,3738.682419523609
0.001248318631131131,3760.3119408530047
0.001248318631131131,3766.6631812516594
0.001248318631131131,3765.2136691979217
0.001248318631131131,3769.04606274419
0.001248318631131131,3765.930245539214
0.001248318631131131,3771.408013700028
0.001248318631131131,3790.9770569375214
0.001248318631131131,3775.243345902147
0.001248318631131131,3761.747745359574
0.001248318631131131,3772.7878319704673
0.001248318631131131,3825.8654162738176
0.001248318631131131,3778.726319648523
0.001248318631131131,3786.7215714947315
0.001248318631131131,3721.4863288984766
0.001248318631131131,3762.8839320702477
0.001248318631131131,3754.7348483473984
0.001248318631131131,3801.773413390472
0.015625,3765.933129764945
0.015625,3764.079064427441
0.015625,3763.941400576801
0.015625,3758.8774138852577
0.015625,3766.5416243609893
0.015625,3749.7726570458176
0.015625,3767.4075059227594
0.015625,3763.6529640783356
0.015625,3765.096751199628
0.015625,3765.4138105065385
0.015625,3770.9440774022933
0.015625,3769.4698150157874
0.015625,3765.2462885441396
0.015625,3766.7462237770637
0.015625,3768.2475657701357
0.015625,3765.3467431265994
0.015625,3764.300664512061
0.015625,3758.5996481158877
0.015625,3765.3342459224164
0.015625,3767.34923515174
0.015625,3764.446787066425
0.015625,3767.93114698267
0.015625,3764.024100802226
0.015625,3764.74359405457
0.015625,3762.4118805980825
0.015625,3766.6398936846604
0.015625,3763.4914332285202
0.015625,3764.611426430991
0.015625,3755.0909373702493
0.015625,3765.6213897286557
0.015625,3762.028604834617
0.015625,3767.85765582863
0.015625,3766.518287716719
0.015625,3766.171585030345
0.015625,3765.3040648674923
0.015625,3744.6137747445305
0.015625,3764.57623088834
0.015625,3762.722711910603
0.015625,3765.3135271175515
0.015625,3763.023036465187
0.015625,3765.4277889987134
0.015625,3767.9779065653297
0.015625,3762.3382165585103
0.015625,3764.173846527038
0.015625,3747.918954886565
0.015625,3764.9868280686283
0.015625,3762.972031493998
0.015625,3764.302916497744
0.015625,3772.8987225740098
0.015625,3764.728849881874
0.015625,3767.182536882048
0.015625,3760.6923596729252
0.015625,3765.802372438211
0.015625,3767.3190469612055
0.015625,3761.7998205591884
0.015625,3764.2179489227165
0.015625,3762.229724716317
0.015625,3768.1983088892875
0.015625,3763.379503795744
0.015625,3763.691230473856
0.015625,3763.4816254389093
0.015625,3763.77025990865
0.015625,3771.6732211783133
0.015625,3766.131010046509
0.015625,3760.170421178405
0.015625,3763.2966087112136
0.015625,3762.5785094535313
0.015625,3769.379067107064
0.015625,3761.119672673995
0.015625,3776.506101903656
0.015625,3771.272351074742
0.015625,3765.90434772885
0.015625,3765.178492755901
0.015625,3765.7972105299714
0.015625,3767.0301331617834
0.015625,3763.6542625608467
0.015625,3759.91459779411
0.015625,3771.998212201628
0.015625,3760.7182731042826
0.015625,3761.7390804977085
0.015625,3765.4866227189173
0.015625,3773.853234916591
0.015625,3767.248780917878
0.015625,3764.665863398171
0.015625,3765.8048866965955
0.015625,3766.9382350771443
0.015625,3767.9534618264133
0.015625,3766.36671232885
0.015625,3758.706715790934
0.015625,3767.258789637906
0.015625,3765.421648293523
0.015625,3761.3099416630807
0.015625,3766.4277902690496
0.015625,3768.6744459616516
0.015625,3775.9546990284716
0.015625,3767.106965477772
0.015625,3761.6671744015657
0.015625,3766.4504682437037
0.015625,3755.8093251667533
0.015625,3768.6207915610676
0.03125,3765.0669218416087
0.03125,3766.23119122749
0.03125,3763.2860288362626
0.03125,3765.4137825373796
0.03125,3773.0173947941353
0.03125,3769.8677279536305
0.03125,3766.027914868732
0.03125,3765.930896594955
0.03125,3764.1717339342044
0.03125,3762.8680721861883
